date,actual,predicted
2016-09-12,2453.0,2029.0
2016-09-13,1942.0,2059.4285714285716
2016-09-14,1992.0,1995.2857142857142
2016-09-15,1766.0,1985.5714285714287
2016-09-16,2414.0,1959.857142857143
2016-09-17,2521.0,1954.5714285714287
2016-09-18,1177.0,1993.142857142857
2016-09-19,2342.0,2037.857142857143
2016-09-20,2194.0,2022.0
2016-09-21,2159.0,2058.0
2016-09-22,1883.0,2081.8571428571427
2016-09-23,2269.0,2098.5714285714284
2016-09-24,2340.0,2077.8571428571427
2016-09-25,1121.0,2052.0
2016-09-26,1957.0,2044.0
2016-09-27,2009.0,1989.0
2016-09-28,2379.0,1962.5714285714287
2016-09-29,1805.0,1994.0
2016-09-30,2028.0,1982.857142857143
2016-10-01,2799.0,1948.4285714285713
2016-10-02,1277.0,2014.0
2016-10-03,2762.0,2036.2857142857142
2016-10-04,2624.0,2151.285714285714
2016-10-05,2573.0,2239.1428571428573
2016-10-06,2342.0,2266.8571428571427
2016-10-07,2081.0,2343.5714285714284
2016-10-08,2279.0,2351.1428571428573
2016-10-09,1221.0,2276.8571428571427
2016-10-10,2206.0,2268.8571428571427
2016-10-11,1812.0,2189.4285714285716
2016-10-12,2584.0,2073.4285714285716
2016-10-13,1664.0,2075.0
2016-10-14,2647.0,1978.142857142857
2016-10-15,2212.0,2059.0
2016-10-16,1454.0,2049.4285714285716
2016-10-17,2490.0,2082.714285714286
2016-10-18,1895.0,2123.285714285714
2016-10-19,2563.0,2135.1428571428573
2016-10-20,2176.0,2132.1428571428573
2016-10-21,2469.0,2205.285714285714
2016-10-22,2570.0,2179.8571428571427
2016-10-23,1106.0,2231.0
2016-10-24,1783.0,2181.285714285714
2016-10-25,2090.0,2080.285714285714
2016-10-26,2032.0,2108.1428571428573
2016-10-27,2143.0,2032.2857142857142
2016-10-28,2576.0,2027.5714285714287
2016-10-29,2574.0,2042.857142857143
2016-10-30,1059.0,2043.4285714285713
2016-10-31,1777.0,2036.7142857142858
2016-11-01,3009.0,2035.857142857143
2016-11-02,873.0,2167.1428571428573
2016-11-03,739.0,2001.5714285714287
2016-11-04,1637.0,1801.0
2016-11-05,1839.0,1666.857142857143
2016-11-06,1054.0,1561.857142857143
2016-11-07,2538.0,1561.142857142857
2016-11-08,2542.0,1669.857142857143
2016-11-09,3557.0,1603.142857142857
2016-11-10,2251.0,1986.5714285714287
2016-11-11,2351.0,2202.5714285714284
2016-11-12,2626.0,2304.5714285714284
2016-11-13,1221.0,2417.0
2016-11-14,2354.0,2440.8571428571427
2016-11-15,2231.0,2414.5714285714284
2016-11-16,2818.0,2370.1428571428573
2016-11-17,2293.0,2264.5714285714284
2016-11-18,2229.0,2270.5714285714284
2016-11-19,2723.0,2253.1428571428573
2016-11-20,1293.0,2267.0
2016-11-21,2489.0,2277.285714285714
2016-11-22,2074.0,2296.5714285714284
2016-11-23,2385.0,2274.1428571428573
2016-11-24,2126.0,2212.285714285714
2016-11-25,2665.0,2188.4285714285716
2016-11-26,2669.0,2250.714285714286
2016-11-27,1044.0,2243.0
2016-11-28,2655.0,2207.4285714285716
2016-11-29,2239.0,2231.1428571428573
2016-11-30,3301.0,2254.714285714286
2016-12-01,2647.0,2385.5714285714284
2016-12-02,3314.0,2460.0
2016-12-03,2594.0,2552.714285714286
2016-12-04,1316.0,2542.0
2016-12-05,2496.0,2580.8571428571427
2016-12-06,1037.0,2558.1428571428573
2016-12-07,3078.0,2386.4285714285716
2016-12-08,2378.0,2354.5714285714284
2016-12-09,2741.0,2316.1428571428573
2016-12-10,2677.0,2234.285714285714
2016-12-11,1181.0,2246.1428571428573
2016-12-12,2701.0,2226.8571428571427
2016-12-13,3153.0,2256.1428571428573
2016-12-14,2422.0,2558.4285714285716
2016-12-15,2320.0,2464.714285714286
2016-12-16,2312.0,2456.4285714285716
2016-12-17,2717.0,2395.1428571428573
2016-12-18,1651.0,2400.8571428571427
2016-12-19,3278.0,2468.0
2016-12-20,2768.0,2550.4285714285716
2016-12-21,3146.0,2495.4285714285716
2016-12-22,2574.0,2598.8571428571427
2016-12-23,2996.0,2635.1428571428573
2016-12-24,2576.0,2732.8571428571427
2016-12-25,0.0,2712.714285714286
2016-12-26,696.0,2476.8571428571427
2016-12-27,2379.0,2108.0
2016-12-28,2284.0,2052.4285714285716
2016-12-29,2054.0,1929.2857142857142
2016-12-30,2581.0,1855.0
2016-12-31,2318.0,1795.7142857142858
2017-01-01,0.0,1758.857142857143
2017-01-02,1434.0,1758.857142857143
2017-01-03,3081.0,1864.2857142857142
2017-01-04,3039.0,1964.5714285714287
2017-01-05,2617.0,2072.4285714285716
2017-01-06,2761.0,2152.8571428571427
2017-01-07,2503.0,2178.5714285714284
2017-01-08,1356.0,2205.0
2017-01-09,4100.0,2398.714285714286
2017-01-10,2370.0,2779.5714285714284
2017-01-11,2607.0,2678.0
2017-01-12,2430.0,2616.285714285714
2017-01-13,2784.0,2589.5714285714284
2017-01-14,2978.0,2592.8571428571427
2017-01-15,1342.0,2660.714285714286
2017-01-16,2609.0,2658.714285714286
2017-01-17,2762.0,2445.714285714286
2017-01-18,2746.0,2501.714285714286
2017-01-19,2399.0,2521.5714285714284
2017-01-20,1924.0,2517.1428571428573
2017-01-21,2963.0,2394.285714285714
2017-01-22,1083.0,2392.1428571428573
