epoch,train_loss,val_loss
1,0.023109760135412216,0.005503700580447912
2,0.010535427369177341,0.004563865251839161
3,0.010016732849180698,0.004942447412759066
4,0.009129872545599937,0.004557975567877293
5,0.008248686790466309,0.00482269749045372
6,0.008580072782933712,0.004261776804924011
7,0.008548910729587078,0.004412488080561161
8,0.008353563956916332,0.0044907680712640285
9,0.008153339847922325,0.004589036572724581
10,0.008033757098019123,0.004474519286304712
11,0.007814360782504082,0.004697478376328945
12,0.00782989151775837,0.004272003658115864
13,0.007731387857347727,0.004684673622250557
14,0.007485863287001848,0.004236431326717138
15,0.007383203133940697,0.004188723396509886
16,0.007248196750879288,0.0043274718336761
17,0.007158701308071613,0.004204596858471632
18,0.007178517058491707,0.004379777237772942
19,0.0069142417050898075,0.004067960195243359
20,0.006917898077517748,0.003998246509581804
21,0.006766629405319691,0.004048749804496765
22,0.006497860420495272,0.004043108783662319
23,0.006623642053455114,0.003954811487346888
24,0.006383633706718683,0.004155572969466448
25,0.006425937172025442,0.004030694719403982
26,0.006357476115226746,0.004228261765092611
27,0.006557960528880358,0.004238144960254431
28,0.006313524208962917,0.004003668203949928
29,0.005827761255204678,0.004205178469419479
30,0.006078772246837616,0.004044591914862394
31,0.006187735125422478,0.004247479606419802
32,0.005852041766047478,0.003933805041015148
33,0.005590191576629877,0.003917010501027107
34,0.005921176169067621,0.0039841895923018456
35,0.005453580059111118,0.00412481464445591
36,0.005736485589295626,0.0038695642724633217
37,0.005333165172487497,0.003936795983463526
38,0.005861996207386255,0.003966397140175104
39,0.005711360368877649,0.003951223101466894
40,0.005460676271468401,0.004017116501927376
41,0.005358947440981865,0.003822456579655409
42,0.005541534628719091,0.004018085077404976
43,0.005485787056386471,0.003912424668669701
44,0.005238175857812166,0.003879402531310916
45,0.005254126153886318,0.004112569615244865
46,0.0050920723006129265,0.003962840419262648
47,0.005326091777533293,0.004034234210848808
48,0.005144770722836256,0.003932790830731392
49,0.004954866599291563,0.0038779431488364935
50,0.004893213976174593,0.004077961668372154
51,0.004818486515432596,0.003909350372850895
