date,actual,predicted
2016-09-12,2664.0,2544.894797503948
2016-09-13,2623.0,2624.208879172802
2016-09-14,2597.0,2831.880724877119
2016-09-15,2290.0000000000005,2241.598077714443
2016-09-16,2625.0,2367.731360346079
2016-09-17,2645.0,2352.5163289904594
2016-09-18,1200.0,976.9658111035824
2016-09-19,2558.0,2591.545690000057
2016-09-20,2492.0,2657.639317214489
2016-09-21,2753.0,2817.2303238511086
2016-09-22,2323.0,2232.2046822309494
2016-09-23,2391.0,2381.390821635723
2016-09-24,2496.0,2298.3593651652336
2016-09-25,1030.0,941.7440900951624
2016-09-26,2161.0,2494.9404123425484
2016-09-27,2255.0,2511.0645255446434
2016-09-28,2734.9999999999995,2722.1190202236176
2016-09-29,2131.0,2164.552243053913
2016-09-30,2579.0,2329.2622044682503
2016-10-01,3369.0,2309.579569399357
2016-10-02,1532.0,1052.2572393715382
2016-10-03,2982.0,2783.622662127018
2016-10-04,2750.0,2906.1652740836143
2016-10-05,3834.0,2947.212278097868
2016-10-06,2458.0,2598.7689058482647
2016-10-07,2592.0,2573.1114552915096
2016-10-08,2615.0,2512.4947422742844
2016-10-09,1361.0,990.8081018552184
2016-10-10,2535.0000000000005,2626.445247530937
2016-10-11,2389.9999999999995,2735.548847168684
2016-10-12,2722.0,2873.166278451681
2016-10-13,2093.0,2295.3992433845997
2016-10-14,2636.9999999999995,2339.6168223023415
2016-10-15,2562.0,2371.2480077147484
2016-10-16,1494.0,1066.4636356383562
2016-10-17,2605.0,2626.326107829809
2016-10-18,2443.0,2766.1202025413513
2016-10-19,2788.0,2867.7971573174
2016-10-20,2445.0,2290.2878530323505
2016-10-21,2438.0,2394.9641025066376
2016-10-22,2755.0,2346.7862766981125
2016-10-23,1360.0,999.3914959579706
2016-10-24,2455.0,2627.810356169939
2016-10-25,2783.0,2709.222755432129
2016-10-26,2785.0,2888.526114523411
2016-10-27,2633.0000000000005,2339.7748647630215
2016-10-28,2854.0,2462.6551742851734
2016-10-29,2652.0,2567.276581674814
2016-10-30,1364.0,1069.6517708152533
2016-10-31,2332.0,2758.0621983110905
2016-11-01,4118.0,2693.2329107820988
2016-11-02,1074.0,3184.094963222742
2016-11-03,888.0,2365.5873860418797
2016-11-04,1686.0,2308.575391918421
2016-11-05,1860.0,2010.3711514174938
2016-11-06,1142.0,820.9677039459348
2016-11-07,3004.0,2067.2772435843945
2016-11-08,2966.0,2438.1150974333286
2016-11-09,4669.0,2809.728575050831
2016-11-10,2466.0,2665.8969682455063
2016-11-11,2660.0,2743.8740377128124
2016-11-12,2753.0,2824.223094880581
2016-11-13,1353.0,1286.5131777524948
2016-11-14,3061.0,2915.6237776577473
2016-11-15,2802.0,2972.665489166975
