epoch,train_loss,val_loss
1,0.023682357743382454,0.013064089231193066
2,0.01845054142177105,0.012317218817770481
3,0.017438119277358055,0.011625709943473339
4,0.016313461586833,0.010730510577559471
5,0.015774311497807503,0.010481110773980618
6,0.015055505558848381,0.009860917925834656
7,0.014007861725986004,0.00931924395263195
8,0.01370671484619379,0.009023421443998814
9,0.013185235671699047,0.00889107957482338
10,0.013050210662186146,0.009025084786117077
11,0.012514564208686352,0.008743138052523136
12,0.01280192844569683,0.008627145551145077
13,0.012468983419239521,0.008440176956355572
14,0.011887911707162857,0.00819354597479105
15,0.011134825646877289,0.007953053340315819
16,0.010766424238681793,0.007232030387967825
17,0.010566703975200653,0.006371400319039822
18,0.009887700900435448,0.005913062021136284
19,0.00916924886405468,0.005630313418805599
20,0.008920028805732727,0.0054376209154725075
21,0.008738323114812374,0.0054140095598995686
22,0.008575215935707092,0.0052393046207726
23,0.008689985610544682,0.005041111726313829
24,0.008752476423978806,0.004892867989838123
25,0.008352331817150116,0.004870097618550062
26,0.00835605338215828,0.004864195827394724
27,0.008600407280027866,0.004837090615183115
28,0.008369851857423782,0.004895115736871958
29,0.008266565389931202,0.005079265683889389
30,0.008305401541292667,0.00500719528645277
31,0.008285160176455975,0.004940494429320097
32,0.00820962805300951,0.004870525095611811
33,0.00854452420026064,0.005377293564379215
34,0.00816291943192482,0.00504099577665329
35,0.007955462671816349,0.004920618608593941
36,0.008088361471891403,0.004900797735899687
37,0.007874305360019207,0.004896077327430248
