epoch,train_loss,val_loss
1,0.027504418045282364,0.05049402639269829
2,0.009596098214387894,0.04648542404174805
3,0.007683402393013239,0.04102332144975662
4,0.006913719233125448,0.03261657804250717
5,0.0061777024529874325,0.027065573260188103
6,0.005360078532248735,0.023518288508057594
7,0.005337325390428305,0.020306725054979324
8,0.005347140599042177,0.015798315405845642
9,0.005095812492072582,0.013087279163300991
10,0.004969859030097723,0.009141717106103897
11,0.004681455437093973,0.00718147587031126
12,0.0042283860966563225,0.005206326022744179
13,0.0044587161391973495,0.004017440136522055
14,0.0044197398237884045,0.002912248717620969
15,0.004072333686053753,0.0021693340968340635
16,0.003919181879609823,0.0022384223993867636
17,0.0036677750758826733,0.002482309238985181
18,0.003673221915960312,0.0020878412760794163
19,0.00375330145470798,0.002099925884976983
20,0.00395109923556447,0.0021783914417028427
21,0.004078594967722893,0.002654026495292783
22,0.0033721784129738808,0.002609819173812866
23,0.0035926620475947857,0.0031426632776856422
24,0.003396351123228669,0.002688296139240265
25,0.003418463049456477,0.0028284539002925158
26,0.0035609782207757235,0.003781666047871113
27,0.003576369024813175,0.0042091356590390205
28,0.003322312608361244,0.0034500304609537125
