date,actual,predicted
2016-09-12,2453.0,2380.5440247331007
2016-09-13,1942.0,2327.4353407161343
2016-09-14,1992.0,2527.971032741811
2016-09-15,1766.0,2295.7110189722484
2016-09-16,2414.0,2431.02832090653
2016-09-17,2521.0,2527.0713093442505
2016-09-18,1177.0,1589.0344793094011
2016-09-19,2342.0,2440.29203904723
2016-09-20,2194.0,2377.7338870325443
2016-09-21,2159.0,2568.5702812525033
2016-09-22,1883.0,2326.4446722931284
2016-09-23,2269.0,2451.819679093481
2016-09-24,2340.0,2537.9383496234714
2016-09-25,1121.0,1590.0936951826504
2016-09-26,1957.0,2431.760804472761
2016-09-27,2009.0,2359.931141727647
2016-09-28,2379.0,2541.9153720613594
2016-09-29,1805.0,2291.4542319449192
2016-09-30,2028.0,2409.1024763889245
2016-10-01,2799.0,2488.188102472953
2016-10-02,1277.0,1534.0798983563182
2016-10-03,2762.0,2370.317685613468
2016-10-04,2624.0,2293.9449199875417
2016-10-05,2573.0,2472.3100519433756
2016-10-06,2342.0,2219.1762184224162
2016-10-07,2081.0,2335.1043444610373
2016-10-08,2279.0,2413.4118931678504
2016-10-09,1221.0,1459.4403424791305
2016-10-10,2206.0,2296.6857748894663
2016-10-11,1812.0,2222.1322519365713
2016-10-12,2584.0,2403.054369036826
2016-10-13,1664.0,2153.128543852474
2016-10-14,2647.0,2272.8180860513835
2016-10-15,2212.0,2355.3342444580126
2016-10-16,1454.0,1405.9062563723642
2016-10-17,2490.0,2247.9147219949073
2016-10-18,1895.0,2178.2279043260405
2016-10-19,2563.0,2364.007272420104
2016-10-20,2176.0,2118.8217593036156
2016-10-21,2469.0,2243.035698671896
2016-10-22,2570.0,2329.7725530819016
2016-10-23,1106.0,1384.1873780626092
2016-10-24,1783.0,2229.6022701169645
2016-10-25,2090.0,2162.844331570959
2016-10-26,2032.0,2351.0524127082463
2016-10-27,2143.0,2107.792056620551
2016-10-28,2576.0,2233.443578499897
2016-10-29,2574.0,2321.1653742274902
2016-10-30,1059.0,1376.165400498225
2016-10-31,1777.0,2221.8350880949492
2016-11-01,3009.0,2155.0852511127296
2016-11-02,873.0,2343.1502978694066
2016-11-03,739.0,2099.70022899751
2016-11-04,1637.0,2225.225427871757
2016-11-05,1839.0,2312.9964233311803
2016-11-06,1054.0,1368.3316614319633
2016-11-07,2538.0,2214.7276496564677
2016-11-08,2542.0,2149.1911424597797
2016-11-09,3557.0,2339.039781585872
2016-11-10,2251.0,2098.010782977398
2016-11-11,2351.0,2226.642777323086
2016-11-12,2626.0,2318.233078709483
2016-11-13,1221.0,1378.1035025718938
2016-11-14,2354.0,2229.7291680200387
2016-11-15,2231.0,2170.0700100113163
2016-11-16,2818.0,2366.3714545715125
2016-11-17,2293.0,2132.2738701113194
2016-11-18,2229.0,2268.1959036319877
2016-11-19,2723.0,2367.293958137448
2016-11-20,1293.0,1434.730894287129
2016-11-21,2489.0,2293.8083337518015
2016-11-22,2074.0,2241.3022139768314
2016-11-23,2385.0,2444.2679550074054
2016-11-24,2126.0,2216.1547443518148
2016-11-25,2665.0,2357.193929629238
2016-11-26,2669.0,2460.363647099054
2016-11-27,1044.0,1530.6626350292306
2016-11-28,2655.0,2391.247472915771
2016-11-29,2239.0,2338.7727607736656
2016-11-30,3301.0,2540.2004685500174
2016-12-01,2647.0,2308.917839219591
2016-12-02,3314.0,2445.128724595255
2016-12-03,2594.0,2541.8203860340004
2016-12-04,1316.0,1604.0386307916697
2016-12-05,2496.0,2455.025466742095
2016-12-06,1037.0,2391.558753475075
2016-12-07,3078.0,2580.7600668755076
2016-12-08,2378.0,2336.2101719655557
2016-12-09,2741.0,2458.3370185155077
2016-12-10,2677.0,2540.378351088395
2016-12-11,1181.0,1587.6518862711218
2016-12-12,2701.0,2423.6873432661605
2016-12-13,3153.0,2345.5599278904874
2016-12-14,2422.0,2520.691625392328
2016-12-15,2320.0,2262.9598479605197
2016-12-16,2312.0,2373.0785119338525
2016-12-17,2717.0,2444.5538021308057
2016-12-18,1651.0,1482.9477433698153
2016-12-19,3278.0,2312.004029616611
2016-12-20,2768.0,2228.975868339652
2016-12-21,3146.0,2401.4223419083273
2016-12-22,2574.0,2143.312963663467
2016-12-23,2996.0,2255.405617152318
2016-12-24,2576.0,2331.2002282073427
2016-12-25,0.0,1376.2013584222059
2016-12-26,696.0,2214.044213046436
