date,actual,predicted
2016-09-12,2664.0,2586.129021048546
2016-09-13,2623.0,2628.66810798645
2016-09-14,2597.0,2978.2507367432117
2016-09-15,2290.0000000000005,2426.5417966246605
2016-09-16,2625.0,2678.6684200167656
2016-09-17,2645.0,2522.21989184618
2016-09-18,1200.0,1132.891043126583
2016-09-19,2558.0,2739.999430924654
2016-09-20,2492.0,2661.128948777914
2016-09-21,2753.0,2995.5859684944153
2016-09-22,2323.0,2475.872386842966
2016-09-23,2391.0,2715.9675213694572
2016-09-24,2496.0,2498.506498634815
2016-09-25,1030.0,1092.5294976308942
2016-09-26,2161.0,2583.373679071665
2016-09-27,2255.0,2541.0155980288982
2016-09-28,2734.9999999999995,2877.066550254822
2016-09-29,2131.0,2370.1333355903625
2016-09-30,2579.0,2610.212260633707
2016-10-01,3369.0,2455.5138163268566
2016-10-02,1532.0,1490.200732499361
2016-10-03,2982.0,3368.1098787486553
2016-10-04,2750.0,2935.8794179558754
2016-10-05,3834.0,3233.5020081698895
2016-10-06,2458.0,3137.1490581333637
2016-10-07,2592.0,2905.6303611397743
2016-10-08,2615.0,2760.41068226099
2016-10-09,1361.0,1254.1851196438074
2016-10-10,2535.0000000000005,2980.7008001208305
2016-10-11,2389.9999999999995,2758.793246001005
2016-10-12,2722.0,3127.276672422886
2016-10-13,2093.0,2528.582654297352
2016-10-14,2636.9999999999995,2637.5919687747955
2016-10-15,2562.0,2468.2917518913746
2016-10-16,1494.0,1128.5560870170593
2016-10-17,2605.0,2970.9643039107323
2016-10-18,2443.0,2718.3357268571854
2016-10-19,2788.0,3116.115632802248
2016-10-20,2445.0,2568.59900534153
2016-10-21,2438.0,2750.204921513796
2016-10-22,2755.0,2494.2045018076897
2016-10-23,1360.0,1211.114766895771
2016-10-24,2455.0,2932.11125344038
2016-10-25,2783.0,2723.768335133791
2016-10-26,2785.0,3247.2671012580395
2016-10-27,2633.0000000000005,2589.4973516464233
2016-10-28,2854.0,2861.800729185343
2016-10-29,2652.0,2682.1377897262573
2016-10-30,1364.0,1235.661057382822
2016-10-31,2332.0,2983.7454813718796
2016-11-01,4118.0,2724.9926914274693
2016-11-02,1074.0,3807.040259242058
2016-11-03,888.0,2391.343984603882
2016-11-04,1686.0,2563.2274527847767
2016-11-05,1860.0,1839.2557425796986
2016-11-06,1142.0,837.2386480495334
2016-11-07,3004.0,1935.5638463795185
2016-11-08,2966.0,2249.970816075802
2016-11-09,4669.0,2885.7315996289253
2016-11-10,2466.0,3127.3201678693295
2016-11-11,2660.0,2465.6469045579433
2016-11-12,2753.0,2658.791271150112
2016-11-13,1353.0,1346.492858082056
2016-11-14,3061.0,3030.9372302889824
2016-11-15,2802.0,3010.0421258807182
2016-11-16,2999.0,3389.346192777157
2016-11-17,2545.0,2820.655117481947
2016-11-18,2998.0,2830.730662047863
2016-11-19,2850.0,2718.8933330774307
2016-11-20,1213.0,1396.3551193475723
2016-11-21,3097.0,2993.682164698839
2016-11-22,2690.0,3045.814293920994
2016-11-23,3054.0,3361.334855109453
2016-11-24,2410.0,2857.5346633791924
2016-11-25,2652.0,2787.357867360115
2016-11-26,2550.0,2589.5362544059753
2016-11-27,1210.0,1182.1800290048122
2016-11-28,3013.0,2852.6472340524197
2016-11-29,2584.0000000000005,2947.0520743727684
2016-11-30,3032.0,3289.080543667078
2016-12-01,2663.0,2798.4700083732605
2016-12-02,4522.0,2777.1396793425083
2016-12-03,2767.0,3312.967918664217
2016-12-04,1581.0,1719.6204365044832
2016-12-05,2852.0,3501.572549343109
2016-12-06,1177.0,3247.842537909746
2016-12-07,3695.0,3126.196580529213
2016-12-08,3099.0,3015.3553242981434
2016-12-09,4320.0,2930.229332447052
2016-12-10,2972.0000000000005,3356.735144108534
2016-12-11,1417.0,1934.9592326581478
