epoch,train_loss,val_loss
1,0.007248450070619583,0.003399078967049718
2,0.004915587138384581,0.00394833367317915
3,0.0050844610668718815,0.0024942972231656313
4,0.004591819830238819,0.0022619443479925394
5,0.004459000658243895,0.001854144036769867
6,0.004418741911649704,0.0021461418364197016
7,0.004339675884693861,0.0021751453168690205
8,0.003869039239361882,0.0022210958413779736
9,0.00392246525734663,0.002721915254369378
10,0.0037976501043885946,0.0022158846259117126
11,0.0035373286809772253,0.0018044610042124987
12,0.003500518621876836,0.0016802408499643207
13,0.0033665886148810387,0.0015346489381045103
14,0.00316881132312119,0.0015295672928914428
15,0.0031046150252223015,0.001651474041864276
16,0.0030676601454615593,0.0015568298986181617
17,0.003031971864402294,0.001634947955608368
18,0.0029347077943384647,0.0016485964879393578
19,0.002826462732627988,0.0016580973751842976
20,0.0028482992202043533,0.001765798544511199
21,0.0029473702888935804,0.001705686911009252
22,0.0027651723939925432,0.0015671835280954838
23,0.0026854942552745342,0.0015665005194023252
24,0.0027416825760155916,0.0015777023509144783
